user_idx,user_id,user_cluster,is_noise,user_cluster_label,cluster_size,selected_run_key,space_name,preprocessing,metric,eps,min_samples,eps_percentile
238,310,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
239,312,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
240,314,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
241,316,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
242,319,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
243,321,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
244,322,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
245,323,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
246,324,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
247,325,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
248,326,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
249,327,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
250,328,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
251,329,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
252,330,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
253,331,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
254,332,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
255,333,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
256,334,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
257,335,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
258,336,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
259,337,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
260,338,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
261,339,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
262,340,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
263,342,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
264,343,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
265,344,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
266,346,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
267,347,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
268,348,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
269,349,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
270,350,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
271,351,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
272,352,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
273,354,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
274,355,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
275,357,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
276,358,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
277,359,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
278,360,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
279,362,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
280,363,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
281,365,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
282,366,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
283,368,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
284,369,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
285,370,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
286,371,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
287,372,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
288,374,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
289,375,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
290,376,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
291,377,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
292,379,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
293,380,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
294,382,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
295,385,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
296,386,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
297,387,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
298,388,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
299,389,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
300,390,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
301,391,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
302,392,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
303,393,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
304,396,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
305,398,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
306,400,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
307,401,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
308,402,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
309,403,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
310,404,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
311,405,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
312,406,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
313,408,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
314,409,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
315,410,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
316,411,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
317,412,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
318,413,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
319,414,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
320,415,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
321,416,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
322,418,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
323,419,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
324,420,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
325,422,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
326,423,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
327,424,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
328,425,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
329,426,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
330,428,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
331,429,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
332,430,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
333,431,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
334,432,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
335,433,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
336,434,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
337,435,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
338,436,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
339,437,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
340,438,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
341,439,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
342,441,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
343,442,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
344,444,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
345,445,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
346,446,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
347,449,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
348,450,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
349,451,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
350,452,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
351,453,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
352,454,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
353,456,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
354,457,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
355,458,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
356,460,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
357,461,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
358,462,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
359,463,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
360,464,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
361,466,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
362,467,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
363,469,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
364,470,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
365,471,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
366,472,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
367,473,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
368,474,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
369,475,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
370,476,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
371,477,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
372,478,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
373,479,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
374,480,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
375,481,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
376,482,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
377,485,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
378,487,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
379,490,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
380,493,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
381,494,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
382,495,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
383,496,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
384,498,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
385,499,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
386,500,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
387,501,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
388,504,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
389,505,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
390,506,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
391,507,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
392,508,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
393,509,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
394,510,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
395,513,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
396,514,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
397,515,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
398,516,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
399,517,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
400,518,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
